video_id,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,comment_id,comment_parent_id,comment_author_display,comment_author_channel_id,comment_text,comment_lang,comment_published_utc,comment_published_local,comment_like_count,comment_reply_count
Wk5OxqtpBR4,Adolescence | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-24T16:00:00Z,5243660,51927,8805,UgwIrCSbRWjRIV3-AKl4AaABAg,NA,@theking-tn7mk,UCbHI1ely8W8XniZkVWc0d4w,its propaganda.,NA,2025-12-12T14:52:47Z,2025-12-12 09:52:47,0,0
Wk5OxqtpBR4,Adolescence | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-24T16:00:00Z,5243660,51927,8805,UgxIKo_DWtCZmNIRxRt4AaABAg,NA,@pimpinace_175,UCRgZl0KGVlJYY0tths1rR1w,"This trailer is why the second amendment is so important against a tyranical government, the UK would break your door down for a mean social media post..
 Talk about true fascist",en,2025-12-11T13:52:15Z,2025-12-11 08:52:15,0,0
Wk5OxqtpBR4,Adolescence | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-24T16:00:00Z,5243660,51927,8805,UgzaQsxkv-yYQrjdLh94AaABAg,NA,@pimpinace_175,UCRgZl0KGVlJYY0tths1rR1w,"Haha breaking a door down to arrest a child, I bet the British government feels tough, that. Why you lost against the United states during the revolutionary war, build a strong nation on the bones of your fallen",en,2025-12-11T13:49:42Z,2025-12-11 08:49:42,0,0
Wk5OxqtpBR4,Adolescence | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-24T16:00:00Z,5243660,51927,8805,Ugzz2Z8Usv0pVkTaLa14AaABAg,NA,@RandomVideos-z5r9u,UCU7v__tOB5EIITWKJuAUT7A,I want to watch all of it but I don't have Netflix and I'm just a kid 😭😭😭😭😭😭😭 I want to watch it,en,2025-12-11T05:47:56Z,2025-12-11 00:47:56,0,0
Wk5OxqtpBR4,Adolescence | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-24T16:00:00Z,5243660,51927,8805,UgyEnDuh4P6ADyd-3dR4AaABAg,NA,@pimpinace_175,UCRgZl0KGVlJYY0tths1rR1w,Propaganda sh1t,uz,2025-12-10T18:41:31Z,2025-12-10 13:41:31,0,0
Wk5OxqtpBR4,Adolescence | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-24T16:00:00Z,5243660,51927,8805,UgyAfG6fYljvmI5EPbp4AaABAg,NA,@pimpinace_175,UCRgZl0KGVlJYY0tths1rR1w,What he get arrested for writing a mean tweet about a Grapist,en,2025-12-10T18:40:36Z,2025-12-10 13:40:36,0,0
Wk5OxqtpBR4,Adolescence | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-24T16:00:00Z,5243660,51927,8805,UgyUQ6iV_-vKUlEk6Y14AaABAg,NA,@pimpinace_175,UCRgZl0KGVlJYY0tths1rR1w,"It sad what he probably had to do in hollyweird to get youngest actor, probably made some old ju happy",en,2025-12-10T18:39:10Z,2025-12-10 13:39:10,0,0
Wk5OxqtpBR4,Adolescence | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-24T16:00:00Z,5243660,51927,8805,UgyhT_j6xWptK1t_XcR4AaABAg,NA,@VasuSrivastava-x6p,UCDt-70KejtwYZJOKAtb_m6A,JAMIE IS THE MOST DISTURB CHARACTER I EVER SEEN,en,2025-12-09T18:39:03Z,2025-12-09 13:39:03,0,0
Wk5OxqtpBR4,Adolescence | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-24T16:00:00Z,5243660,51927,8805,Ugx9Z0VbijgaWn3hJ5F4AaABAg,NA,@wboumans,UCegvnqCAtM3KcSEixOei_7w,"my take on it, a kid gets brainwashed by andrew tate",en,2025-12-09T17:02:02Z,2025-12-09 12:02:02,0,0
Wk5OxqtpBR4,Adolescence | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-24T16:00:00Z,5243660,51927,8805,UgyGapOYlEUXx9PKSBh4AaABAg,NA,@Ahma99870,UCnlPcQiVxWR2Ejpzeqoq8Sg,So nice,NA,2025-12-06T21:48:33Z,2025-12-06 16:48:33,0,0
