video_id,video_url,comment_id,comment_author_display,comment_author_channel_id,comment_content,comment_lang,comment_time_utc,comment_time_local,comment_like_count,comment_reply_count,reply_id,reply_author_display,reply_author_channel_id,reply_content,reply_lang,reply_time_utc,reply_time_local,reply_like_count,view_count,like_count,comment_count,crawl_time
4A9iFjaKeMk,https://www.youtube.com/watch?v=4A9iFjaKeMk,UgwsJPVSUZ5q-hNNSwl4AaABAg,@Millenihell,UC-7vdLQIA2eXvSLDcbQRY7w,"Black girlboss sidekick in the field? Fascinating how modern media finds a way to pussificate anything masculine and badass. Make your own franchise with rainbow colours, let Sam either rest or carry on as a one man army",en,2025-11-25T04:13:34Z,2025-11-24 23:13:34,2,1,UgwsJPVSUZ5q-hNNSwl4AaABAg.APwJ2J34A1mAPxaxB_y6cu,@AsaphsDad,UCQsqjCIusH6fpZQG7i5fwKg,You need a girlfriend how about you start by being masculine yourself. Incel,en,2025-11-25T16:18:00Z,2025-11-25 11:18:00,1,557709,15288,4185,"Tue, 16 Dec 2025 03:06:49 GMT"
4A9iFjaKeMk,https://www.youtube.com/watch?v=4A9iFjaKeMk,UgzbM4lwOeFCRquijJZ4AaABAg,@thomassmartphone7125,UC0c1F-DmTDsNxuwGI3Vu42w,"Dumbass netflix, burn",lb,2025-11-20T06:51:21Z,2025-11-20 01:51:21,0,1,UgzbM4lwOeFCRquijJZ4AaABAg.APji7b-e3c3APr1UnW11MF,@Fizzysodi,UC_AuoxMRMMgqcIRml82EmBg,Yo what’s wrong,zh-Latn,2025-11-23T03:03:58Z,2025-11-22 22:03:58,0,557709,15288,4185,"Tue, 16 Dec 2025 03:06:49 GMT"
4A9iFjaKeMk,https://www.youtube.com/watch?v=4A9iFjaKeMk,UgxFZelB2i1o4Jw48ld4AaABAg,@vinceA3748,UC-UZXLG_DKbrBAA74oY76qQ,"Welcome to Girl Boss Cell, headed by a collection of strong female invulnerable characters and where Sam Fisher is a minor player.  And of course, Sam is an old man past his prime.  LMAO!!!  Another IP that was originally aimed at young males, now is aimed at.........who knows.  Who exactly is this show for?   Who is the target audience?",en,2025-11-14T03:01:08Z,2025-11-13 22:01:08,1,1,UgxFZelB2i1o4Jw48ld4AaABAg.APUr09xhCTPAPxb30OlAFg,@AsaphsDad,UCQsqjCIusH6fpZQG7i5fwKg,Incel go get a girlfriend I promise you won’t care about a cartoon,en,2025-11-25T16:18:56Z,2025-11-25 11:18:56,1,557709,15288,4185,"Tue, 16 Dec 2025 03:06:49 GMT"
4A9iFjaKeMk,https://www.youtube.com/watch?v=4A9iFjaKeMk,Ugx-TU3w0RkYET3j2yJ4AaABAg,@Jordie_42,UCvRst836tKyV9FbjerUE7zg,"I actually loved this series. McKenna never disrespected Fisher. They were pretty much equals throughout.

First ep felt like she was going to dominate and take all screentime from Sam but you gradually get some depth and backstory that is related to the main plot with him.

I'd say people need to give this show a chance. I'm just hoping S2 doesn't go full woke which is just like Netflix",en,2025-11-10T23:25:40Z,2025-11-10 18:25:40,0,2,Ugx-TU3w0RkYET3j2yJ4AaABAg.APMjyS9L5lBAPZX2xIHo_F,@NYXover9000,UCNvCwrqSJ-DBXTyaf-kgt7w,Had me til the woke grifting,NA,2025-11-15T22:34:13Z,2025-11-15 17:34:13,2,557709,15288,4185,"Tue, 16 Dec 2025 03:06:49 GMT"
4A9iFjaKeMk,https://www.youtube.com/watch?v=4A9iFjaKeMk,Ugx-TU3w0RkYET3j2yJ4AaABAg,@Jordie_42,UCvRst836tKyV9FbjerUE7zg,"I actually loved this series. McKenna never disrespected Fisher. They were pretty much equals throughout.

First ep felt like she was going to dominate and take all screentime from Sam but you gradually get some depth and backstory that is related to the main plot with him.

I'd say people need to give this show a chance. I'm just hoping S2 doesn't go full woke which is just like Netflix",en,2025-11-10T23:25:40Z,2025-11-10 18:25:40,0,2,Ugx-TU3w0RkYET3j2yJ4AaABAg.APMjyS9L5lBAPZY-Qeh74O,@Jordie_42,UCvRst836tKyV9FbjerUE7zg,"​@NYXover9000 Define the word grifter, and let's see if im a prime example of that",en,2025-11-15T22:42:28Z,2025-11-15 17:42:28,0,557709,15288,4185,"Tue, 16 Dec 2025 03:06:49 GMT"
4A9iFjaKeMk,https://www.youtube.com/watch?v=4A9iFjaKeMk,Ugwu9NRggXhzkY4UeKl4AaABAg,@jamesc6363,UCq-SAqHuiSyQcLjhBsHBm2w,"Yep, 20 seconds in and a diverse woman of color is front and center. Netflix so predictable, so gay.",en,2025-11-06T07:57:16Z,2025-11-06 02:57:16,3,2,Ugwu9NRggXhzkY4UeKl4AaABAg.APAmY4oJF4TAPBJxWz-K-c,@Cyro_2235,UCS9YePWes2YaCJY-K9kAJAw,"i dont get whats the fuckin problem here -.- 
Sam is not an old incompetent dork who has given up, he is still the main of the show and instantly down for the mission
Sam still absolutely got it, doesnt need to be rescued all the time or is pushed arround by new female character
New female character isnt a mary sue, she fucks up, does mistakes and would have failed miserably without Sam.

I see you havent watched the show.",en,2025-11-06T12:57:58Z,2025-11-06 07:57:58,2,557709,15288,4185,"Tue, 16 Dec 2025 03:06:49 GMT"
4A9iFjaKeMk,https://www.youtube.com/watch?v=4A9iFjaKeMk,Ugwu9NRggXhzkY4UeKl4AaABAg,@jamesc6363,UCq-SAqHuiSyQcLjhBsHBm2w,"Yep, 20 seconds in and a diverse woman of color is front and center. Netflix so predictable, so gay.",en,2025-11-06T07:57:16Z,2025-11-06 02:57:16,3,2,Ugwu9NRggXhzkY4UeKl4AaABAg.APAmY4oJF4TAPxb7jDyDQ3,@AsaphsDad,UCQsqjCIusH6fpZQG7i5fwKg,And you still don’t have a job or a girlfriend,en,2025-11-25T16:19:34Z,2025-11-25 11:19:34,1,557709,15288,4185,"Tue, 16 Dec 2025 03:06:49 GMT"
4A9iFjaKeMk,https://www.youtube.com/watch?v=4A9iFjaKeMk,UgxW3gBhuqS4IMl2sX14AaABAg,@crewcutter2030,UCYM93ajsqZv5fJdvCN6qlxA,"The show was actually good, too many crying over a trailer 😂😂😂",en,2025-11-05T14:54:29Z,2025-11-05 09:54:29,5,1,UgxW3gBhuqS4IMl2sX14AaABAg.AP8xV5W8xarAPBK2gJi2rX,@Cyro_2235,UCS9YePWes2YaCJY-K9kAJAw,agreed. they just WANT something to get angry about.,en,2025-11-06T12:58:49Z,2025-11-06 07:58:49,1,557709,15288,4185,"Tue, 16 Dec 2025 03:06:49 GMT"
4A9iFjaKeMk,https://www.youtube.com/watch?v=4A9iFjaKeMk,UgwTRsIxxeTJf6LF66J4AaABAg,@truchox,UCy2mLmN_6TisMMfoiIzHhUg,"NETFLIX, you guys screwed up. Ruined a beautiful story about Sam Fisher. We know exactly what you guys are doing here, passing over Sam and making ""tough girls"" take over....truly I had no idea about netflix making this show, I've played the games. Was so happy when I saw it on the list. Im so disappointed. First ep you can tell how much tough girls they want to throw at us.... I'm up to eps 3....I don't even know if I should finish the show.",en,2025-11-04T12:24:50Z,2025-11-04 07:24:50,2,1,UgwTRsIxxeTJf6LF66J4AaABAg.AP66_6j9woZAPBKFt0q0Pi,@Cyro_2235,UCS9YePWes2YaCJY-K9kAJAw,"the ""tough girl"" doesnt take over. Sam is still the lead and kicks ass. And the new girl isnt a mary sue, she fails alot in this show.",en,2025-11-06T13:00:37Z,2025-11-06 08:00:37,0,557709,15288,4185,"Tue, 16 Dec 2025 03:06:49 GMT"
4A9iFjaKeMk,https://www.youtube.com/watch?v=4A9iFjaKeMk,UgzSKq_uQ2cYeojmK0p4AaABAg,@spectrumthevideogame7167,UCwObVSqtCQhrdjmv4HIDX1g,This trash is NOT Splinter Cell,en,2025-11-04T03:09:26Z,2025-11-03 22:09:26,3,1,UgzSKq_uQ2cYeojmK0p4AaABAg.AP570BXvAE2APBKML3Pdjg,@Cyro_2235,UCS9YePWes2YaCJY-K9kAJAw,its more splinter cell than the last 2 installments of the games which were just 3rd person action shooters with minimal stealth.,en,2025-11-06T13:01:30Z,2025-11-06 08:01:30,0,557709,15288,4185,"Tue, 16 Dec 2025 03:06:49 GMT"
